"LONP2"	"chr16"	48244300	48363122
"SIAH1"	"chr16"	48356364	48448402
"N4BP1"	"chr16"	48538726	48620148
"CBLN1"	"chr16"	49277917	49281838
"ZNF423"	"chr16"	49487524	49857919
"CNEP1R1"	"chr16"	50024410	50037088
"HEATR3"	"chr16"	50065970	50107272
"ADCY7"	"chr16"	50246137	50318135
"BRD7"	"chr16"	50313487	50368988
"NKD1"	"chr16"	50548396	50649249
"SNX20"	"chr16"	50666300	50681353
"NOD2"	"chr16"	50693588	50734041
"CYLD"	"chr16"	50742050	50801935
"SALL1"	"chr16"	51135975	51151367
"TOX3"	"chr16"	52436417	52547802
"CHD9"	"chr16"	53055033	53329150
"RBL2"	"chr16"	53433977	53491648
"AKTIP"	"chr16"	53491040	53504411
"RPGRIP1L"	"chr16"	53598153	53703938
"FTO"	"chr16"	53701692	54158512
"IRX3"	"chr16"	54283304	54286787
"CRNDE"	"chr16"	54845189	54929189
"IRX5"	"chr16"	54930865	54934485
"MMP2"	"chr16"	55389700	55506691
"LPCAT2"	"chr16"	55509072	55586666
"CAPNS2"	"chr16"	55566684	55567687
"CES1"	"chr16"	55802851	55833337
"CES5A"	"chr16"	55846154	55956031
"GNAO1"	"chr16"	56191390	56357444
"AMFR"	"chr16"	56361452	56425545
"NUDT21"	"chr16"	56429133	56452199
"OGFOD1"	"chr16"	56451521	56479104
"BBS2"	"chr16"	56466836	56520087
"MT2A"	"chr16"	56608584	56609497
"MT1E"	"chr16"	56625475	56627112
"MT1M"	"chr16"	56632659	56633981
"MT1A"	"chr16"	56638666	56640087
"MT1F"	"chr16"	56657731	56660698
"MT1G"	"chr16"	56666730	56668065
"MT1H"	"chr16"	56669814	56671129
"MT1X"	"chr16"	56682470	56684196
"NUP93"	"chr16"	56730118	56850286
"HERPUD1"	"chr16"	56932142	56944864
"CETP"	"chr16"	56961923	56983845
"NLRC5"	"chr16"	56989485	57083531
"CPNE2"	"chr16"	57092583	57148369
"RSPRY1"	"chr16"	57186137	57240469
"ARL2BP"	"chr16"	57245259	57253635
"PLLP"	"chr16"	57248547	57284672
"CCL22"	"chr16"	57358783	57366189
"CX3CL1"	"chr16"	57372477	57385044
"CCL17"	"chr16"	57404767	57416063
"CIAPIN1"	"chr16"	57428187	57447420
"COQ9"	"chr16"	57447425	57461270
"POLR2C"	"chr16"	57462660	57472009
"DOK4"	"chr16"	57471922	57487327
"CCDC102A"	"chr16"	57512181	57536571
"KATNB1"	"chr16"	57735739	57757244
"KIFC3"	"chr16"	57758217	57863053
"TEPP"	"chr16"	57976435	57988116
"ZNF319"	"chr16"	57994668	58000453
"USB1"	"chr16"	57999546	58021618
"MMP15"	"chr16"	58025754	58046901
"CSNK2A2"	"chr16"	58157907	58198106
"CCDC113"	"chr16"	58231157	58283836
"GINS3"	"chr16"	58295080	58406147
"NDRG4"	"chr16"	58462846	58513628
"SETD6"	"chr16"	58515479	58523842
"CNOT1"	"chr16"	58519951	58629885
"SLC38A7"	"chr16"	58665109	58684770
"GOT2"	"chr16"	58707131	58734342
"CDH8"	"chr16"	61647242	62037035
"CDH11"	"chr16"	64943753	65126112
"CDH5"	"chr16"	66366622	66404784
"LINC00920"	"chr16"	66408524	66412135
"AC132186.1"	"chr16"	66450998	66451351
"TK2"	"chr16"	66508003	66552544
"CKLF"	"chr16"	66552563	66566251
"CMTM2"	"chr16"	66579448	66588275
"CMTM3"	"chr16"	66603874	66613892
"CMTM4"	"chr16"	66614750	66696743
"DYNC1LI2"	"chr16"	66720893	66751609
"NAE1"	"chr16"	66802875	66873256
"PDP2"	"chr16"	66878589	66895754
"CDH16"	"chr16"	66908122	66918917
"RRAD"	"chr16"	66921679	66925536
"CES2"	"chr16"	66934444	66945096
"CES3"	"chr16"	66961245	66975149
"CES4A"	"chr16"	66988589	67009758
"CBFB"	"chr16"	67028984	67101058
"C16orf70"	"chr16"	67109941	67148544
"B3GNT9"	"chr16"	67148104	67150998
"TRADD"	"chr16"	67154185	67159909
"FBXL8"	"chr16"	67159932	67164570
"HSF4"	"chr16"	67164681	67169945
"NOL3"	"chr16"	67170154	67175735
"KIAA0895L"	"chr16"	67175599	67184040
"EXOC3L1"	"chr16"	67184379	67190185
"E2F4"	"chr16"	67192155	67198918
"ELMO3"	"chr16"	67199111	67204029
"LRRC29"	"chr16"	67207139	67227048
"TMEM208"	"chr16"	67227103	67229278
"FHOD1"	"chr16"	67229387	67247481
"PLEKHG4"	"chr16"	67277510	67289499
"KCTD19"	"chr16"	67289428	67326760
"LRRC36"	"chr16"	67326798	67385204
"TPPP3"	"chr16"	67389809	67393518
"ZDHHC1"	"chr16"	67394152	67416833
"HSD11B2"	"chr16"	67430652	67437553
"ATP6V0D1"	"chr16"	67438014	67481181
"CTCF"	"chr16"	67562467	67639177
"ACD"	"chr16"	67657512	67660815
"PARD6A"	"chr16"	67660946	67662778
"ENKD1"	"chr16"	67662945	67667265
"C16orf86"	"chr16"	67666814	67668757
"GFOD2"	"chr16"	67674531	67719339
"RANBP10"	"chr16"	67723070	67806652
"TSNAXIP1"	"chr16"	67806765	67832148
"CENPT"	"chr16"	67828157	67847811
"THAP11"	"chr16"	67842320	67844195
"NUTF2"	"chr16"	67846923	67872567
"EDC4"	"chr16"	67873052	67884499
"PSKH1"	"chr16"	67893254	67929676
"CTRL"	"chr16"	67927640	67932365
"PSMB10"	"chr16"	67934506	67936864
"LCAT"	"chr16"	67939750	67944131
"SLC12A4"	"chr16"	67943474	67969601
"DPEP3"	"chr16"	67975663	67980549
"DPEP2"	"chr16"	67987394	68000586
"DUS2"	"chr16"	67987746	68079320
"DDX28"	"chr16"	68020916	68023232
"NFATC3"	"chr16"	68084751	68229259
"ESRP2"	"chr16"	68229033	68238102
"PLA2G15"	"chr16"	68245304	68261058
"SLC7A6"	"chr16"	68264516	68301823
"SLC7A6OS"	"chr16"	68284503	68310946
"PRMT7"	"chr16"	68310974	68358584
"SMPD3"	"chr16"	68358327	68448508
"ZFP90"	"chr16"	68530090	68576072
"CDH1"	"chr16"	68737292	68835541
"TANGO6"	"chr16"	68843531	69085182
"HAS3"	"chr16"	69105653	69118719
"CHTF8"	"chr16"	69118010	69132588
"SNTB2"	"chr16"	69187129	69309052
"VPS4A"	"chr16"	69311350	69326939
"COG8"	"chr16"	69320140	69339667
"PDF"	"chr16"	69326913	69330588
"NIP7"	"chr16"	69337996	69343106
"TMED6"	"chr16"	69343250	69351786
"TERF2"	"chr16"	69355567	69408571
"CYB5B"	"chr16"	69424619	69466264
"NFAT5"	"chr16"	69565094	69704666
"NQO1"	"chr16"	69706996	69726668
"NOB1"	"chr16"	69741871	69754926
"WWP2"	"chr16"	69762306	69941741
"CLEC18A"	"chr16"	69950705	69964452
"PDPR"	"chr16"	70114332	70162537
"EXOSC6"	"chr16"	70246778	70251940
"DDX19B"	"chr16"	70289663	70335305
"DDX19A"	"chr16"	70346861	70373383
"ST3GAL2"	"chr16"	70375977	70439237
"COG4"	"chr16"	70480568	70523560
"SF3B3"	"chr16"	70523791	70577670
"IL34"	"chr16"	70579895	70660682
"VAC14"	"chr16"	70687439	70801160
"HYDIN"	"chr16"	70802084	71230722
"CMTR2"	"chr16"	71281389	71289715
"ZNF23"	"chr16"	71447597	71463095
"ZNF19"	"chr16"	71464555	71565089
"TAT"	"chr16"	71565660	71577092
"MARVELD3"	"chr16"	71626161	71642114
"PHLPP2"	"chr16"	71637835	71724701
"AP1G1"	"chr16"	71729000	71809201
"ATXN1L"	"chr16"	71845976	71885268
"IST1"	"chr16"	71845996	71931199
"ZNF821"	"chr16"	71859680	71895336
"DHODH"	"chr16"	72008588	72027664
"TXNL4B"	"chr16"	72044289	72094431
"HP"	"chr16"	72054505	72061055
"HPR"	"chr16"	72063148	72077246
"DHX38"	"chr16"	72093613	72112912
"PMFBP1"	"chr16"	72112157	72176878
"ZFHX3"	"chr16"	72782885	73891871
"HCCAT5"	"chr16"	73092349	73099337
"AC140912.1"	"chr16"	73232055	73233970
"AC009120.6"	"chr16"	74150520	74151299
"AC009120.4"	"chr16"	74282415	74287519
"PSMD7"	"chr16"	74296814	74306288
"NPIPB15"	"chr16"	74377878	74392080
"GLG1"	"chr16"	74447427	74607144
"RFWD3"	"chr16"	74621399	74666877
"MLKL"	"chr16"	74671855	74700960
"WDR59"	"chr16"	74871362	75000173
"ZNRF1"	"chr16"	74999024	75110994
"LDHD"	"chr16"	75111860	75116780
"ZFP1"	"chr16"	75148494	75172236
"BCAR1"	"chr16"	75228181	75268053
"CFDP1"	"chr16"	75293698	75433503
"TMEM170A"	"chr16"	75443054	75465497
"TMEM231"	"chr16"	75536741	75556268
"GABARAPL2"	"chr16"	75566375	75577881
"ADAT1"	"chr16"	75596981	75623300
"TERF2IP"	"chr16"	75647773	75761872
"MON1B"	"chr16"	77190835	77202398
"SYCE1L"	"chr16"	77199408	77213215
"ADAMTS18"	"chr16"	77247813	77435034
"NUDT7"	"chr16"	77722492	77742260
"WWOX"	"chr16"	78099430	79212667
"MAF"	"chr16"	79585843	79600737
"DYNLRB2"	"chr16"	80540734	80550811
"CDYL2"	"chr16"	80597907	80804598
"CMC2"	"chr16"	80966448	81020270
"CENPN"	"chr16"	81006498	81033114
"ATMIN"	"chr16"	81035842	81047350
"C16orf46"	"chr16"	81053497	81077267
"GCSH"	"chr16"	81081945	81096395
"GAN"	"chr16"	81314944	81390809
"CMIP"	"chr16"	81445170	81711762
"PLCG2"	"chr16"	81739097	81962685
"SDR42E1"	"chr16"	81988855	82011481
"HSD17B2"	"chr16"	82035004	82098534
"MPHOSPH6"	"chr16"	82147798	82170224
"CDH13"	"chr16"	82626965	83800640
"HSBP1"	"chr16"	83807978	83819737
"MLYCD"	"chr16"	83899115	83951445
"OSGIN1"	"chr16"	83931311	83966332
"NECAB2"	"chr16"	83968632	84002776
"MBTPS1"	"chr16"	84053761	84116942
"HSDL1"	"chr16"	84122141	84145192
"DNAAF1"	"chr16"	84145287	84178767
"TAF1C"	"chr16"	84177847	84187070
"WFDC1"	"chr16"	84294846	84329844
"COTL1"	"chr16"	84565596	84618078
"KLHL36"	"chr16"	84648511	84667686
"USP10"	"chr16"	84699986	84779922
"CRISPLD2"	"chr16"	84819985	84920768
"ZDHHC7"	"chr16"	84974175	85011535
"KIAA0513"	"chr16"	85027751	85094230
"GSE1"	"chr16"	85169525	85676204
"LINC00311"	"chr16"	85282958	85285963
"GINS2"	"chr16"	85676198	85690073
"C16orf74"	"chr16"	85690084	85751129
"EMC8"	"chr16"	85771758	85799608
"COX4I1"	"chr16"	85798633	85807068
"IRF8"	"chr16"	85899162	85922606
"FENDRR"	"chr16"	86474529	86509099
"FOXF1"	"chr16"	86510527	86515422
"MTHFSD"	"chr16"	86530178	86555235
"FOXC2"	"chr16"	86566829	86569728
"FOXL1"	"chr16"	86576368	86583478
"C16orf95"	"chr16"	87083562	87317420
"FBXO31"	"chr16"	87326987	87392142
"MAP1LC3B"	"chr16"	87383953	87404779
"ZCCHC14"	"chr16"	87406246	87493024
"JPH3"	"chr16"	87601835	87698156
"AC010536.1"	"chr16"	87693537	87696147
"KLHDC4"	"chr16"	87696485	87765992
"SLC7A5"	"chr16"	87830023	87869507
"CA5A"	"chr16"	87881546	87936580
"BANP"	"chr16"	87949244	88077318
"ZNF469"	"chr16"	88382959	88440757
"ZFPM1"	"chr16"	88453280	88537031
"ZC3H18"	"chr16"	88570403	88631964
"CYBA"	"chr16"	88643289	88651054
"MVD"	"chr16"	88651935	88663161
"SNAI3-AS1"	"chr16"	88663298	88687278
"SNAI3"	"chr16"	88677688	88686507
"RNF166"	"chr16"	88696499	88706408
"CTU2"	"chr16"	88706483	88715396
"PIEZO1"	"chr16"	88715338	88785220
"CDT1"	"chr16"	88803789	88809258
"APRT"	"chr16"	88809339	88811937
"GALNS"	"chr16"	88813734	88856970
"TRAPPC2L"	"chr16"	88856220	88862686
"CBFA2T3"	"chr16"	88874858	88977207
"ACSF3"	"chr16"	89088375	89164121
"LINC00304"	"chr16"	89159146	89164245
"CDH15"	"chr16"	89171748	89195492
"ZNF778"	"chr16"	89217703	89237071
"ANKRD11"	"chr16"	89267630	89490561
"AC137932.1"	"chr16"	89296128	89298317
"SPG7"	"chr16"	89490719	89557766
"RPL13"	"chr16"	89560677	89564542
"CPNE7"	"chr16"	89575758	89597246
"DPEP1"	"chr16"	89613308	89638456
"CHMP1A"	"chr16"	89640816	89657738
"SPATA33"	"chr16"	89657802	89671272
"CDK10"	"chr16"	89680737	89696354
"SPATA2L"	"chr16"	89696357	89701705
"VPS9D1"	"chr16"	89707134	89720898
"ZNF276"	"chr16"	89720400	89740925
"FANCA"	"chr16"	89737549	89816657
"SPIRE2"	"chr16"	89818179	89871319
"TCF25"	"chr16"	89873570	89913627
"MC1R"	"chr16"	89912119	89920973
"DEF8"	"chr16"	89947925	89968060
"CENPBD1"	"chr16"	89969773	89972832
"DBNDD1"	"chr16"	90004871	90020128
"GAS8"	"chr16"	90019629	90044975
"PRDM7"	"chr16"	90056566	90092072
"DOC2B"	"chr17"	142789	181650
"RPH3AL"	"chr17"	212389	386254
"C17orf97"	"chr17"	410325	431062
"VPS53"	"chr17"	508668	721717
"GEMIN4"	"chr17"	744421	753999
"GLOD4"	"chr17"	757097	783390
"NXN"	"chr17"	799310	979776
"TIMM22"	"chr17"	997129	1003671
"ABR"	"chr17"	1003518	1229738
"AC144836.1"	"chr17"	1241939	1254000
"YWHAE"	"chr17"	1344275	1400222
"CRK"	"chr17"	1420689	1463162
"MYO1C"	"chr17"	1464186	1492686
"INPP5K"	"chr17"	1494577	1516742
"PITPNA-AS1"	"chr17"	1516931	1518096
"PITPNA"	"chr17"	1517718	1562792
"SLC43A2"	"chr17"	1569268	1628886
"SCARF1"	"chr17"	1633858	1645744
"RILP"	"chr17"	1646145	1649866
"PRPF8"	"chr17"	1650629	1684867
"MIR22HG"	"chr17"	1711493	1717174
"WDR81"	"chr17"	1716523	1738599
"SERPINF2"	"chr17"	1742836	1755265
"SERPINF1"	"chr17"	1762029	1777565
"SMYD4"	"chr17"	1779485	1830634
"RPA1"	"chr17"	1829702	1900082
"RTN4RL1"	"chr17"	1934677	2025334
"AC099684.1"	"chr17"	2017716	2020706
"DPH1"	"chr17"	2030110	2043430
"HIC1"	"chr17"	2054154	2063241
"SMG6"	"chr17"	2059839	2303785
"SRR"	"chr17"	2303383	2325260
"TSR1"	"chr17"	2322396	2336657
"SGSM2"	"chr17"	2337498	2381058
"MNT"	"chr17"	2384073	2401104
"METTL16"	"chr17"	2405562	2511891
"PAFAH1B1"	"chr17"	2593210	2685615
"CLUH"	"chr17"	2689386	2712663
"RAP1GAP2"	"chr17"	2755705	3037741
"ASPA"	"chr17"	3472374	3503405
"TRPV3"	"chr17"	3510502	3557812
"CTNS"	"chr17"	3636459	3663103
"SHPK"	"chr17"	3608240	3636250
"TAX1BP3"	"chr17"	3662895	3668679
"P2RX5-TAX1BP3"	"chr17"	3663063	3696194
"EMC6"	"chr17"	3668812	3669668
"P2RX5"	"chr17"	3672199	3696240
"ITGAE"	"chr17"	3714628	3801188
"CAMKK1"	"chr17"	3860315	3894891
"P2RX1"	"chr17"	3896592	3916476
"ATP2A3"	"chr17"	3923870	3964464
"ZZEF1"	"chr17"	4004445	4143030
"CYB5D2"	"chr17"	4143168	4187310
"ANKFY1"	"chr17"	4163821	4263995
"UBE2G1"	"chr17"	4269259	4366628
"SPNS3"	"chr17"	4433940	4488208
"SPNS2"	"chr17"	4498881	4539035
"MYBBP1A"	"chr17"	4538897	4555386
"ALOX15"	"chr17"	4630919	4642294
"PELP1"	"chr17"	4669774	4704337
"ARRB2"	"chr17"	4710596	4721499
"MED11"	"chr17"	4731428	4733608
"CXCL16"	"chr17"	4733531	4739928
"ZMYND15"	"chr17"	4739833	4746119
"TM4SF5"	"chr17"	4771884	4783213
"VMO1"	"chr17"	4785285	4786433
"GLTPD2"	"chr17"	4788964	4790589
"PSMB6"	"chr17"	4796144	4798502
"PLD2"	"chr17"	4807152	4823434
"MINK1"	"chr17"	4833340	4898061
"CHRNE"	"chr17"	4897771	4934438
"C17orf107"	"chr17"	4899418	4902934
"GP1BA"	"chr17"	4932277	4935023
"SLC25A11"	"chr17"	4937130	4940053
"RNF167"	"chr17"	4940008	4945222
"PFN1"	"chr17"	4945652	4949061
"ENO3"	"chr17"	4948092	4957131
"SPAG7"	"chr17"	4959226	4967817
"CAMTA2"	"chr17"	4967992	4987675
"INCA1"	"chr17"	4988130	4997610
"KIF1C"	"chr17"	4997950	5028401
"SLC52A1"	"chr17"	5032600	5052009
"ZFP3"	"chr17"	5078467	5096374
"ZNF232"	"chr17"	5105541	5123116
"USP6"	"chr17"	5116032	5175034
"ZNF594"	"chr17"	5179535	5191868
"SCIMP"	"chr17"	5208920	5234860
"RABEP1"	"chr17"	5282265	5386340
"NUP88"	"chr17"	5360963	5419676
"RPAIN"	"chr17"	5419641	5432876
"C1QBP"	"chr17"	5432777	5448830
"DHX33"	"chr17"	5440917	5468982
"DERL2"	"chr17"	5471254	5486811
"MIS12"	"chr17"	5486285	5490814
"NLRP1"	"chr17"	5499427	5619424
"WSCD1"	"chr17"	6057807	6124427
"PITPNM3"	"chr17"	6451263	6556555
"KIAA0753"	"chr17"	6578147	6640711
"TXNDC17"	"chr17"	6640985	6644541
"MED31"	"chr17"	6643311	6651634
"C17orf100"	"chr17"	6651762	6693202
"SLC13A5"	"chr17"	6684719	6713377
"XAF1"	"chr17"	6755447	6775647
"FBXO39"	"chr17"	6776215	6797101
"AC027763.2"	"chr17"	6954098	6978960
"AC040977.1"	"chr17"	6994642	6995189
"RNASEK"	"chr17"	7012417	7014532
"RNASEK-C17orf49"	"chr17"	7012635	7017520
"C17orf49"	"chr17"	7014495	7017525
"MIR497HG"	"chr17"	7015818	7019659
"BCL6B"	"chr17"	7023050	7030290
"SLC16A13"	"chr17"	7036015	7040117
"SLC16A11"	"chr17"	7041621	7044092
"CLEC10A"	"chr17"	7074537	7080307
"ASGR2"	"chr17"	7101322	7115700
"ASGR1"	"chr17"	7173431	7179564
"DLG4"	"chr17"	7187187	7219841
"ACADVL"	"chr17"	7217125	7225266
"DVL2"	"chr17"	7225342	7234517
"PHF23"	"chr17"	7235029	7239722
"GABARAP"	"chr17"	7240008	7242449
"CTDNEP1"	"chr17"	7243591	7252491
"ELP5"	"chr17"	7251416	7259940
"CLDN7"	"chr17"	7259903	7263983
"SLC2A4"	"chr17"	7281718	7288257
"YBX2"	"chr17"	7288263	7294639
"EIF5A"	"chr17"	7306999	7312463
"GPS2"	"chr17"	7311324	7315564
"NEURL4"	"chr17"	7315628	7329393
"ACAP1"	"chr17"	7336529	7351477
"KCTD11"	"chr17"	7351889	7354944
"TNK1"	"chr17"	7380534	7389774
"TMEM256-PLSCR3"	"chr17"	7389734	7404097
"TMEM256"	"chr17"	7402975	7404097
"NLGN2"	"chr17"	7404874	7419860
"TMEM102"	"chr17"	7435435	7437679
"FGF11"	"chr17"	7438273	7444937
"CHRNB1"	"chr17"	7445061	7457710
"ZBTB4"	"chr17"	7459366	7484263
"POLR2A"	"chr17"	7484366	7514616
"TNFSF12"	"chr17"	7549058	7557890
"TNFSF13"	"chr17"	7558292	7561608
"SENP3"	"chr17"	7561919	7571969
"EIF4A1"	"chr17"	7572824	7579006
"CD68"	"chr17"	7579491	7582111
"MPDU1"	"chr17"	7583529	7592789
"SOX15"	"chr17"	7588178	7590094
"FXR2"	"chr17"	7591230	7614897
"SHBG"	"chr17"	7613946	7633382
"SAT2"	"chr17"	7626234	7627876
"ATP1B2"	"chr17"	7646627	7657770
"TP53"	"chr17"	7661779	7687538
"WRAP53"	"chr17"	7686071	7703502
"EFNB3"	"chr17"	7705202	7711372
"DNAH2"	"chr17"	7717354	7833744
"KDM6B"	"chr17"	7839904	7854796
"TMEM88"	"chr17"	7855066	7856099
"NAA38"	"chr17"	7856685	7885238
"CYB5D1"	"chr17"	7857746	7862282
"CHD3"	"chr17"	7884796	7912760
"KCNAB3"	"chr17"	7921859	7929803
"TRAPPC1"	"chr17"	7930345	7932123
"CNTROB"	"chr17"	7932101	7949920
"ALOX15B"	"chr17"	8039034	8049134
"HES7"	"chr17"	8120592	8124106
"PER1"	"chr17"	8140472	8156506
"VAMP2"	"chr17"	8159149	8163546
"TMEM107"	"chr17"	8172457	8176399
"AURKB"	"chr17"	8204733	8210600
"LINC00324"	"chr17"	8220642	8224043
"CTC1"	"chr17"	8224815	8248056
"PFAS"	"chr17"	8247618	8270491
"SLC25A35"	"chr17"	8287763	8295400
"RANGRF"	"chr17"	8288654	8290092
"ARHGEF15"	"chr17"	8310241	8322514
"AC135178.1"	"chr17"	8329583	8329719
"KRBA2"	"chr17"	8356902	8376704
"RPL26"	"chr17"	8377516	8383213
"NDEL1"	"chr17"	8413131	8490411
"MYH10"	"chr17"	8474207	8630761
"PIK3R6"	"chr17"	8802722	8867677
"PIK3R5"	"chr17"	8878911	8965712
"NTN1"	"chr17"	9021510	9244000
"STX8"	"chr17"	9250471	9576591
"USP43"	"chr17"	9644698	9729687
"RCVRN"	"chr17"	9896320	9905271
"GAS7"	"chr17"	9910609	10198551
"MYH3"	"chr17"	10628526	10657309
"SCO1"	"chr17"	10672474	10698375
"ADPRM"	"chr17"	10697594	10711558
"TMEM220"	"chr17"	10699015	10730023
"DNAH9"	"chr17"	11598470	11969748
"ZNF18"	"chr17"	11977439	11997475
"MAP2K4"	"chr17"	12020829	12143830
"LINC00670"	"chr17"	12549764	12642854
"MYOCD"	"chr17"	12665890	12768949
"ARHGAP44"	"chr17"	12789498	12991643
"ELAC2"	"chr17"	12991612	13018065
"COX10"	"chr17"	14069490	14231736
"HS3ST3B1"	"chr17"	14301081	14349404
"AC005224.2"	"chr17"	14327335	14329474
"PMP22"	"chr17"	15229773	15272292
"TEKT3"	"chr17"	15303811	15341632
"TVP23C"	"chr17"	15502264	15563595
"TRIM16"	"chr17"	15627960	15684311
"ZNF286A"	"chr17"	15699577	15720787
"ADORA2B"	"chr17"	15944917	15975746
"ZSWIM7"	"chr17"	15976560	15999717
"TTC19"	"chr17"	15999784	16045015
"NCOR1"	"chr17"	16029157	16218185
"PIGL"	"chr17"	16217191	16351797
"CENPV"	"chr17"	16342534	16353656
"UBB"	"chr17"	16380798	16382745
"TRPV2"	"chr17"	16415571	16437003
"ZNF287"	"chr17"	16546954	16569204
"ZNF624"	"chr17"	16620734	16653856
"CCDC144A"	"chr17"	16689537	16777881
"TNFRSF13B"	"chr17"	16929816	16972118
"AC104024.1"	"chr17"	16975999	16981353
"MPRIP"	"chr17"	17042457	17217679
"MPRIP-AS1"	"chr17"	17076038	17077752
"PLD6"	"chr17"	17200995	17206333
"FLCN"	"chr17"	17212212	17237188
"COPS3"	"chr17"	17246616	17281273
"NT5M"	"chr17"	17303335	17347663
"MED9"	"chr17"	17476994	17493221
"RASD1"	"chr17"	17494437	17496395
"PEMT"	"chr17"	17505563	17591708
"RAI1"	"chr17"	17681458	17811453
"SMCR5"	"chr17"	17776686	17779529
"SREBF1"	"chr17"	17810399	17837011
"TOM1L2"	"chr17"	17843511	17972422
"ATPAF2"	"chr17"	17977409	18039209
"GID4"	"chr17"	18039408	18068405
"DRG2"	"chr17"	18087892	18107970
"MYO15A"	"chr17"	18108706	18179802
"ALKBH5"	"chr17"	18183078	18209954
"LLGL1"	"chr17"	18225635	18244875
"FLII"	"chr17"	18244815	18258738
"MIEF2"	"chr17"	18260597	18266552
"TOP3A"	"chr17"	18271428	18315007
"SMCR8"	"chr17"	18315293	18328056
"SHMT1"	"chr17"	18327860	18363563
"EVPLL"	"chr17"	18377778	18389647
"FAM106A"	"chr17"	18511221	18551705
"ZNF286B"	"chr17"	18658429	18682228
"TRIM16L"	"chr17"	18697998	18736118
"FBXW10"	"chr17"	18744026	18779349
"TVP23B"	"chr17"	18781111	18806714
"PRPSAP2"	"chr17"	18840085	18931287
"FAM83G"	"chr17"	18968789	19004764
"GRAP"	"chr17"	19020656	19047011
"SNORD3B-1"	"chr17"	19061912	19062669
"SNORD3D"	"chr17"	19112419	19112636
"GRAPL"	"chr17"	19127535	19159187
"AC007952.5"	"chr17"	19160789	19162274
"SNORD3A"	"chr17"	19188016	19188714
"SNORD3C"	"chr17"	19189665	19190245
"EPN2"	"chr17"	19215615	19336715
"B9D1"	"chr17"	19334308	19378193
"MAPK7"	"chr17"	19377721	19383544
"MFAP4"	"chr17"	19383442	19387190
"RNF112"	"chr17"	19411125	19417276
"SLC47A1"	"chr17"	19495385	19579034
"ALDH3A2"	"chr17"	19648136	19685760
"SLC47A2"	"chr17"	19678288	19718979
"ALDH3A1"	"chr17"	19737984	19748943
"ULK2"	"chr17"	19770829	19867936
"AKAP10"	"chr17"	19904302	19978343
"SPECC1"	"chr17"	20009344	20319026
"LGALS9B"	"chr17"	20449395	20467539
"CCDC144NL"	"chr17"	20836447	20896140
"USP22"	"chr17"	20999596	21043760
"DHRS7B"	"chr17"	21123364	21193265
"TMEM11"	"chr17"	21197954	21214176
"MAP2K3"	"chr17"	21284672	21315232
"KCNJ12"	"chr17"	21376357	21419870
"UBBP4"	"chr17"	22090743	22205154
"MTRNR2L1"	"chr17"	22523111	22524663
"WSB1"	"chr17"	27294076	27315926
"KSR1"	"chr17"	27456470	27626438
"LGALS9"	"chr17"	27629798	27649560
"NOS2"	"chr17"	27756766	27800529
"LYRM9"	"chr17"	27878314	27894752
"NLK"	"chr17"	28041737	28196381
"TMEM97"	"chr17"	28319200	28328685
"IFT20"	"chr17"	28328325	28335489
"TNFAIP1"	"chr17"	28335602	28347009
"POLDIP2"	"chr17"	28346633	28357527
"TMEM199"	"chr17"	28357642	28363683
"SARM1"	"chr17"	28364356	28404049
"VTN"	"chr17"	28367284	28373091
"SLC46A1"	"chr17"	28394642	28407197
"SLC13A2"	"chr17"	28473293	28497781
"UNC119"	"chr17"	28546708	28552631
"PIGS"	"chr17"	28553383	28571794
"ALDOC"	"chr17"	28573115	28576948
"SPAG5"	"chr17"	28577565	28599025
"KIAA0100"	"chr17"	28614446	28645454
"SDF2"	"chr17"	28648346	28662189
"SUPT6H"	"chr17"	28662198	28702679
"PROCA1"	"chr17"	28703197	28711854
"RAB34"	"chr17"	28714281	28718429
"RPL23A"	"chr17"	28719985	28724359
"TLCD1"	"chr17"	28724348	28727935
"NEK8"	"chr17"	28725897	28743455
"TRAF4"	"chr17"	28744005	28750956
"FAM222B"	"chr17"	28755978	28855232
"ERAL1"	"chr17"	28855010	28861061
"FLOT2"	"chr17"	28879335	28897733
"DHRS13"	"chr17"	28897781	28903079
"PHF12"	"chr17"	28905250	28951771
"PIPOX"	"chr17"	28950513	29057216
"SEZ6"	"chr17"	28954901	29006440
"MYO18A"	"chr17"	29071124	29180412
"TIAF1"	"chr17"	29073521	29078857
"NUFIP2"	"chr17"	29255839	29294148
"TAOK1"	"chr17"	29390464	29551904
"ABHD15"	"chr17"	29560547	29567037
"TP53I13"	"chr17"	29566052	29573157
"GIT1"	"chr17"	29573475	29594054
"ANKRD13B"	"chr17"	29589769	29614761
"CORO6"	"chr17"	29614756	29622907
"SSH2"	"chr17"	29625938	29930276
"EFCAB5"	"chr17"	29929200	30108452
"NSRP1"	"chr17"	30115521	30186475
"SLC6A4"	"chr17"	30194319	30236002
"BLMH"	"chr17"	30248203	30292056
"CPD"	"chr17"	30378927	30469989
"GOSR1"	"chr17"	30477362	30527592
"CRLF3"	"chr17"	30769388	30824692
"ATAD5"	"chr17"	30831966	30895869
"TEFM"	"chr17"	30897336	30906238
"ADAP2"	"chr17"	30906344	30959322
"RNF135"	"chr17"	30970984	30999911
"NF1"	"chr17"	31094927	31382116
"OMG"	"chr17"	31272013	31297539
"EVI2B"	"chr17"	31303770	31314105
